# ./mat_gen.o --rows 10 --cols 10 --max 10.0 --min 0.0 --file matrix_10.txt 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 10 10
4.58446571351	1.32460583063	7.93033945278	8.1162710805	9.99951172154	2.85382108896	6.45144547171	7.80283729443	5.43356543194	7.6183409093	
4.94394318897	2.20766626401	8.61321367259	7.71236659387	1.89371352638	4.18690895391	2.22851327259	1.91261712551	6.53310862208	5.30522130677	
9.86983547912	2.98535823961	0.977093172715	3.97534392028	4.82434942612	3.03972610414	1.99679614138	9.33062969676	5.41899915106	7.03309480894	
5.65919453542	0.00346486456854	8.35770063957	3.5895339882	8.11973594973	8.35721236111	6.44335508181	4.57118142143	6.16004965555	1.87692051375	
2.18952233074	1.10399284451	4.08458677776	0.802736003326	8.81635944304	5.9783003088	4.98964496189	1.04487271097	7.89091743431	1.52275358398	
6.35009402239	7.76075291343	4.50811182359	7.32718719976	1.73609683371	9.33246125436	0.366913303904	3.73289297509	8.66309094646	5.78591245962	
0.765987784027	4.32228548188	5.78937732884	9.12368842825	7.91181947473	3.90911327857	7.48090078937	4.35517455188	8.48029470466	3.64095044492	
6.23209507029	0.669817035398	4.74494329409	0.316681848055	1.47255304338	3.56130273247	6.29498215685	6.46219800993	4.6061754481	4.18589959116	
7.98495159856	0.956269470489	1.94665250459	2.49306342215	8.28345667491	3.6827493383	1.82552467185	8.65036998347	7.41564231804	0.488615618315	
4.43628244309	8.18163010673	4.81090110485	0.225659771927	7.30531853033	2.72272057958	4.13477305515	4.78621931969	7.07789513612	2.61506775982	
end
