# ./mat_gen.o --rows 9 --cols 9 --max 10.0 --min 0.0 --file matrix_9.txt 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 9 9
9.14040469059	6.90078516346	6.36725744995	8.48806012351	2.90764521477	7.31791921301	6.35422574186	0.452931449028	9.2446383225	
7.15937530955	6.22181842393	0.263561885927	8.02818050051	8.69095934028	6.26539147751	0.0700193364499	2.5456675247	6.33435619824	
8.17694487897	8.51659651311	3.25010079111	1.91825710792	8.77748978733	5.30043229708	0.6386994946	6.35156935377	0.669878782085	
1.50139773334	6.30055614109	2.26993238193	9.21302887109	5.44096083168	9.17071755006	5.58028632103	3.92902095519	2.07836276483	
2.89820553404	0.283246692402	2.53129421851	2.14284385654	7.44262200661	8.75311264245	2.40640574713	5.47080250712	7.44407198273	
8.67179722463	5.54082184357	9.98973951209	5.00615342288	3.71776672253	8.5063360252	8.25625421864	5.63602383511	7.28382580787	
3.55668651571	6.27472332971	3.63539516164	4.22656530246	7.77612106771	9.93595130739	6.49649768905	6.9891499388	5.37691213441	
5.6672152391	2.56943625518	9.30593309426	7.74557800859	5.46764179387	9.58917979132	0.276872227097	7.61048565042	7.03180179793	
9.0299848742	0.0168913975437	2.50260430039	6.47405685693	8.68868862683	8.04342614861	6.46379636902	3.69484204971	1.76119287115	
end
