# ./mat_gen.o --rows 11 --cols 11 --max 10.0 --min 0.0 --file matrix_11.txt 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 11 11
0.236933366506	5.97252898196	4.72353011124	7.99236000422	2.35904304886	3.66465916096	6.84353866467	0.472313575667	1.95105178838	8.42816013304	9.04745455787	
9.54447543693	4.61581331893	7.18874731902	2.99147184146	8.80090258494	7.45389955465	3.05209542767	5.4812421489	2.74056028702	7.16055760494	4.75761915313	
3.94731551127	8.45250587373	4.85025848488	0.645857667851	4.28289284198	8.16141963851	0.630656103897	7.94299865046	8.2995503155	0.867589470403	3.91552763242	
3.02308042674	8.85994947928	6.27457068128	6.68773958771	5.70348814395	6.74688426161	8.63879138075	4.13164827699	5.79433881948	8.18326681768	8.74746160058	
2.98308613849	1.17473865914	7.54836418086	0.436985693144	4.22683408681	3.02960632976	3.17754598017	1.38739169174	7.78722548754	7.12486149609	9.83989757013	
2.63748397242	7.77071916394	4.1227904121	0.798903606273	8.4013752725	2.0657890579	9.09845392643	9.26896474756	5.98131669498	2.12153434852	8.12891422684	
2.25588737626	8.80927394089	3.83240236614	9.00277164253	7.44806532164	7.96405064779	4.797110462	5.63133213931	6.71151224371	7.78019660515	6.80607079845	
4.25987642457	8.21718229829	1.03290488526	7.28948275898	1.39472827846	2.42029658166	5.07670824652	8.51958977921	2.26019415178	7.71419221895	6.29030894315	
6.38298456389	8.51309582987	4.691684211	8.44877362645	7.61154975631	3.96064895855	4.43009032143	9.73308410949	2.08956318073	6.68597769769	8.54235805038	
5.92196555153	5.68874934022	5.99042337201	3.88601619931	0.485859797562	1.62175550667	0.597528443019	8.26605640737	8.42782630978	4.85740487224	6.48323870566	
9.46073119969	2.14688763122	7.87796698877	1.88102778135	7.22359587775	6.39755676333	4.14122193779	4.93778809669	2.68786570648	0.524206501676	3.45088392657	
end
