# ./mat_gen.o --file matrix_2.txt --rows 10 --cols 10 --max 1.0 --min 0.0 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 10 10
0.356018051671	0.103969552137	0.230667794696	0.791282773852	0.405204882103	0.478323315959	0.156499224322	0.812108555256	0.326245180017	0.0506357630019	
0.744542979051	0.745347777729	0.266865461258	0.814653656825	0.709449603087	0.453139467376	0.0676814746427	0.485282967093	0.710932777594	0.98535665869	
0.368416207083	0.321921487023	0.859102074457	0.189016549936	0.326223177522	0.0624582437158	0.757924870941	0.68208909765	0.192779458683	0.0247234059613	
0.47480108611	0.54879751082	0.128692958564	0.705468881272	0.340080284206	0.533897841132	0.183792197231	0.496579508994	0.346006396388	0.510037377714	
0.547215272462	0.0905493749727	0.255385154977	0.814080733719	0.905203032263	0.96483475853	0.267220201095	0.972884507372	0.450117725157	0.978152978689	
0.958241165596	0.818533932706	0.300074465713	0.817343240053	0.0075504826417	0.6262976437	0.879801484235	0.765475353583	0.30838674135	0.0725809429179	
0.790198760009	0.783187827926	0.621378453738	0.918891718573	0.488656709198	0.96145873841	0.452789559706	0.672448906895	0.458038247404	0.798795956093	
0.182486284144	0.00525351939968	0.889345331532	0.437871439586	0.819334253585	0.794548363795	0.402706198116	0.0865544546799	0.767432871166	0.852823923739	
0.0647074333693	0.725674036763	0.671357855979	0.364781899548	0.54301727635	0.678908339086	0.991079543247	0.422818760584	0.444383692669	0.299466284597	
0.495399703502	0.234582452213	0.0826541120571	0.11677815724	0.153474170786	0.571310821721	0.0782368956498	0.606263730957	0.24375972815	0.536275143519	
end
